m_phi,width_central,width_lower,width_upper
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.1414213562373095,0.0,0.0,0.0
0.17320508075688773,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.22360679774997896,0.0,0.0,0.0
0.2449489742783178,0.0,0.0,0.0
0.2645751311064591,0.0,0.0,0.0
0.282842712474619,2.3888192604394536e-10,1.852415275326499e-10,2.9933376413818974e-10
0.3,3.2369176784564286e-10,2.4100363064231736e-10,4.185535073141733e-10
0.31622776601683794,3.6969507398517e-10,2.6322641563308003e-10,4.942021807127915e-10
0.33166247903553997,3.98407659481544e-10,2.705717792804771e-10,5.508989835408955e-10
0.34641016151377546,4.171568041817606e-10,2.6946964508357127e-10,5.969863013149871e-10
0.36055512754639896,4.303084124307362e-10,2.636524736633373e-10,6.375813924482087e-10
0.37416573867739417,4.399959583916647e-10,2.5500312275974707e-10,6.751341680452919e-10
0.3872983346207417,4.4772875202346005e-10,2.447922461820497e-10,7.114684426524956e-10
0.4,4.5451411736877933e-10,2.3384018258472855e-10,7.478496333194808e-10
0.41231056256176607,4.6108490263514787e-10,2.227052840895024e-10,7.852583649412152e-10
0.4242640687119285,4.686685144240535e-10,2.1383474323543287e-10,8.222221891764772e-10
0.43588989435406733,4.774253778021809e-10,2.061862505518011e-10,8.608910378297647e-10
0.4472135954999579,4.883475681162315e-10,2.013487025268419e-10,9.004461911659705e-10
0.458257569495584,5.007511983563357e-10,1.9678728379395878e-10,9.44139461685128e-10
0.469041575982343,5.148820121548827e-10,1.9250139586423126e-10,9.92724836089437e-10
0.47958315233127197,5.309064477572471e-10,1.885997797291003e-10,1.0464999189439153e-09
0.4898979485566356,5.497875919681535e-10,1.8646481586328657e-10,1.1048901259642553e-09
0.5,5.715787322731853e-10,1.8563203965795686e-10,1.1690067497261683e-09
0.5099019513592785,5.9619499364458e-10,1.8557001900673646e-10,1.2398708840769317e-09
0.5196152422706632,6.250100445308986e-10,1.881676808231017e-10,1.3164545833434035e-09
0.5291502622129182,6.572129048050568e-10,1.9145649291081937e-10,1.4014202217058256e-09
0.5385164807134504,6.930606547094473e-10,1.9550745669523666e-10,1.4953450989710495e-09
0.5477225575051661,7.329559199091147e-10,2.0043085073366372e-10,1.5991166835857759e-09
0.5567764362830022,7.772500992945364e-10,2.0630838248704694e-10,1.7135436993947937e-09
0.565685424949238,8.26278110485009e-10,2.1320775081531813e-10,1.8394210415997414e-09
0.5744562646538028,8.805318400896828e-10,2.212433814643071e-10,1.977870963115921e-09
0.5830951894845301,9.404812773383761e-10,2.3051204561315673e-10,2.129998911801992e-09
0.5916079783099616,1.0065916412686374e-09,2.411003688906455e-10,2.2969254204431526e-09
0.6,1.0794572578606404e-09,2.531339173654205e-10,2.4800406860318686e-09
0.6082762530298219,1.159686140150742e-09,2.667328291321689e-10,2.680792728691159e-09
0.6164414002968976,1.2478639371301494e-09,2.820012511736088e-10,2.9006133333221378e-09
0.6244997998398398,1.3447816480803643e-09,2.991055584611201e-10,3.1413626914454425e-09
0.6324555320336759,1.4512635380663665e-09,3.1821191612196114e-10,3.405003825715362e-09
0.6403124237432849,1.568191945822629e-09,3.3949303333470434e-10,3.693657752038667e-09
0.648074069840786,1.696536352735053e-09,3.631445188066325e-10,4.009639305994119e-09
0.6557438524302001,1.8373602859072774e-09,3.8938085457059466e-10,4.355491288308878e-09
0.6633249580710799,1.9917542117012452e-09,4.184138763818983e-10,4.733850023231551e-09
0.6708203932499369,2.161022316425732e-09,4.5050890086798206e-10,5.1478328307058316e-09
0.6782329983125268,2.3466789572914595e-09,4.85980326347514e-10,5.601041102965503e-09
0.6855654600401044,2.5503483089666956e-09,5.251598398906311e-10,6.0973578807330485e-09
0.6928203230275509,2.773795585222829e-09,5.684070829573021e-10,6.6410083227551165e-09
0.7,3.0189396110059613e-09,6.161125628730875e-10,7.236588618758311e-09
0.7071067811865476,3.2878017312038367e-09,6.686804973671734e-10,7.888966553560469e-09
0.714142842854285,3.5827340060534936e-09,7.265902734109337e-10,8.603777395144047e-09
0.7211102550927979,3.906628025806888e-09,7.904485906324078e-10,9.38789120537246e-09
0.7280109889280518,4.262563799266542e-09,8.608954357774696e-10,1.0248647940382031e-08
0.7348469228349535,4.653923114055482e-09,9.386270098941592e-10,1.1194130055033859e-08
0.7416198487095663,5.084431217631458e-09,1.024403759430823e-09,1.2233264118827919e-08
0.7483314773547883,5.557899359102273e-09,1.1190001985694187e-09,1.3375195498551701e-08
0.754983443527075,6.079412843675275e-09,1.2234642186176571e-09,1.4632077810312363e-08
0.7615773105863908,6.65573653747592e-09,1.3402425614064595e-09,1.6016439272214476e-08
0.7681145747868608,7.297709814846066e-09,1.476262452777468e-09,1.753799816870662e-08
0.7745966692414834,8.00749069502168e-09,1.6274300627183284e-09,1.921765263239098e-08
0.7810249675906654,8.791848191492495e-09,1.795315056962671e-09,2.1071005617458748e-08
0.7874007874011811,9.660980946770843e-09,1.9822317820052684e-09,2.312173168115151e-08
0.7937253933193772,1.0627015005740205e-08,2.190919643638507e-09,2.539802179220671e-08
0.8,1.1701777906658106e-08,2.4240832651637033e-09,2.792726699248431e-08
0.806225774829855,1.2896356173840103e-08,2.684285797343126e-09,3.0735053251972864e-08
0.812403840463596,1.4237821473263455e-08,2.986095107642092e-09,3.3855819990727654e-08
0.8185352771872451,1.5745450069808268e-08,3.3286955283375395e-09,3.735209550947878e-08
0.8246211251235321,1.7412890986945204e-08,3.7094397442611465e-09,4.12133269761208e-08
0.8306623862918076,1.9368954912877e-08,4.159556579144989e-09,4.573189142173336e-08
0.8366600265340756,2.1381218123192132e-08,4.6226196189314525e-09,5.038072440338942e-08
