m_phi,width_central,width_lower,width_upper
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.1414213562373095,0.0,0.0,0.0
0.17320508075688773,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.22360679774997896,0.0,0.0,0.0
0.2449489742783178,0.0,0.0,0.0
0.2645751311064591,0.0,0.0,0.0
0.282842712474619,5.159033664698842e-11,2.0851251638155903e-11,9.601972698541865e-11
0.3,1.11631584085027e-10,5.401834610929582e-11,1.8992842927944627e-10
0.31622776601683794,1.5618842910285104e-10,7.675877981049003e-11,2.635383739095899e-10
0.33166247903553997,2.0982080616909587e-10,1.0583149049452301e-10,3.49052320401529e-10
0.34641016151377546,2.7034987195003093e-10,1.3933371127687284e-10,4.4439460282378804e-10
0.36055512754639896,3.389852919458648e-10,1.779021384901183e-10,5.515504102075096e-10
0.37416573867739417,4.1636130842624054e-10,2.2188740392382057e-10,6.715344318658451e-10
0.3872983346207417,5.031908587825483e-10,2.7170108226457227e-10,8.054513279100583e-10
0.4,6.001230615271093e-10,3.2773012853948506e-10,9.542847969692084e-10
0.41231056256176607,7.076632945430117e-10,3.9025688021914477e-10,1.1188331061405562e-09
0.4242640687119285,8.261201068833951e-10,4.594487490832037e-10,1.2995920253322984e-09
0.43588989435406733,9.560480365636336e-10,5.35609225611118e-10,1.4974438861252634e-09
0.4472135954999579,1.0978107082342382e-09,6.189184224048164e-10,1.7129981798735294e-09
0.458257569495584,1.2518049476617783e-09,7.095688950623286e-10,1.946925338486523e-09
0.469041575982343,1.418528441764941e-09,8.077983717133603e-10,2.2000714775867517e-09
0.47958315233127197,1.598027599271209e-09,9.135534859278523e-10,2.4726380251499265e-09
0.4898979485566356,1.7910067021860733e-09,1.0271873490352103e-09,2.7657933607938075e-09
0.5,1.9979304901347137e-09,1.1488836226987302e-09,3.0803882677859765e-09
0.5099019513592785,2.218963438739468e-09,1.2786194698173744e-09,3.416865512139911e-09
0.5196152422706632,2.4550215139936813e-09,1.4168607282666767e-09,3.776733843336889e-09
0.5291502622129182,2.7066345990804833e-09,1.5637985637775917e-09,4.160993074989075e-09
0.5385164807134504,2.974193188414423e-09,1.7195209584435633e-09,4.570465925158869e-09
0.5477225575051661,3.258808666989817e-09,1.884585107964511e-09,5.006997950820948e-09
0.5567764362830022,3.5612581415779336e-09,2.0592992288049376e-09,5.472012638425068e-09
0.565685424949238,3.8821770015505325e-09,2.243856322025994e-09,5.9667708974396075e-09
0.5744562646538028,4.222988547500917e-09,2.438992019230017e-09,6.493603577891637e-09
0.5830951894845301,4.584880162690079e-09,2.6452446195707753e-09,7.054579582131403e-09
0.5916079783099616,4.968927445424206e-09,2.8630475395862643e-09,7.651663235539772e-09
0.6,5.376772807761051e-09,3.093218659122062e-09,8.28759878510388e-09
0.6082762530298219,5.809989499356463e-09,3.336488194573952e-09,8.965103767209369e-09
0.6164414002968976,6.269951084243202e-09,3.593402326363668e-09,9.686703325520564e-09
0.6244997998398398,6.758864275247266e-09,3.8650902725615795e-09,1.0456038843846269e-08
0.6324555320336759,7.278928451345293e-09,4.152621710490989e-09,1.1276833041992115e-08
0.6403124237432849,7.832481402206969e-09,4.4571089730873825e-09,1.2153085055247746e-08
0.648074069840786,8.422041458419848e-09,4.779762008048473e-09,1.3089085064906275e-08
0.6557438524302001,9.05035317173627e-09,5.121894206219421e-09,1.4089518622105162e-08
0.6633249580710799,9.720134697627633e-09,5.484740005320252e-09,1.5159139267798736e-08
0.6708203932499369,1.0434783497902507e-08,5.8699507226848466e-09,1.630370755711685e-08
0.6782329983125268,1.1198299898393905e-08,6.279521317710164e-09,1.752992128237559e-08
0.6855654600401044,1.201490970806233e-08,6.715520538730597e-09,1.8844921873187348e-08
0.6928203230275509,1.2889107346991087e-08,7.1801177041182336e-09,2.0256358349840454e-08
0.7,1.3825655012773715e-08,7.675571999720659e-09,2.177240401197933e-08
0.7071067811865476,1.4829460360398357e-08,8.204154014055853e-09,2.340158263037407e-08
0.714142842854285,1.5906364059604194e-08,8.768653515156284e-09,2.5153890427307624e-08
0.7211102550927979,1.7063790114692872e-08,9.372775808217636e-09,2.7041759628148888e-08
0.7280109889280518,1.8309425656114323e-08,1.002029132347973e-08,2.907817792169204e-08
0.7348469228349535,1.9651574808590346e-08,1.0715192224295657e-08,3.1277314960521185e-08
0.7416198487095663,2.1099263756012544e-08,1.1461743985023202e-08,3.365470146636871e-08
0.7483314773547883,2.2661369076142192e-08,1.2264025206469727e-08,3.62258181619107e-08
0.754983443527075,2.435048627088175e-08,1.312819124369817e-08,3.901198862848429e-08
0.7615773105863908,2.6180733066828364e-08,1.406111476253094e-08,4.20371599560497e-08
0.7681145747868608,2.8167499342802728e-08,1.507021537109818e-08,4.532756501769792e-08
0.7745966692414834,3.032586444674752e-08,1.616259160864946e-08,4.890921456222491e-08
0.7810249675906654,3.2670601277380053e-08,1.7345050126033106e-08,5.280785920164457e-08
0.7874007874011811,3.522612790793513e-08,1.8629464538371124e-08,5.706494469737816e-08
0.7937253933193772,3.802125093246269e-08,2.00298414978363e-08,6.172936576762849e-08
0.8,4.108270759068268e-08,2.155879476132653e-08,6.684720168184943e-08
0.806225774829855,4.443410654670663e-08,2.322698913002009e-08,7.24599984120804e-08
0.812403840463596,4.812099372613755e-08,2.505670077878206e-08,7.864483897259554e-08
0.8185352771872451,5.220043753392316e-08,2.7075939373314728e-08,8.549812270931183e-08
0.8246211251235321,5.6650005848209495e-08,2.9268882933219917e-08,9.29906750322491e-08
0.8306623862918076,6.179298151549106e-08,3.1806901086541925e-08,1.0164554765903244e-07
0.8366600265340756,6.702839764901687e-08,3.436016694285267e-08,1.1051097226501835e-07
