m_phi,width_central,width_lower,width_upper
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.1414213562373095,0.0,0.0,0.0
0.17320508075688773,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.22360679774997896,0.0,0.0,0.0
0.2449489742783178,0.0,0.0,0.0
0.2645751311064591,0.0,0.0,0.0
0.282842712474619,2.3045778549025892e-10,1.7188740974398388e-10,2.976000499403109e-10
0.3,3.303647717543983e-10,2.456050099587215e-10,4.276660590159204e-10
0.31622776601683794,3.62315476640027e-10,2.585512265822308e-10,4.835444639687489e-10
0.33166247903553997,3.796184585504812e-10,2.600832455519116e-10,5.2168858530441e-10
0.34641016151377546,3.8607363440264103e-10,2.528156596734556e-10,5.4743529194883e-10
0.36055512754639896,3.864844268140819e-10,2.4079158081884295e-10,5.664854036361478e-10
0.37416573867739417,3.8321609346892795e-10,2.2608025254732951e-10,5.815740564381703e-10
0.3872983346207417,3.7794540764815615e-10,2.1011201239240718e-10,5.946962677189411e-10
0.4,3.71801366336614e-10,1.9382984093040717e-10,6.072293670514634e-10
0.41231056256176607,3.6552210558150866e-10,1.7782088939213965e-10,6.201252882544494e-10
0.4242640687119285,3.5957857841316804e-10,1.6245026856683758e-10,6.340080533325241e-10
0.43588989435406733,3.544627483945396e-10,1.4802805190279689e-10,6.496220499435247e-10
0.4472135954999579,3.5048161803091417e-10,1.3471276910174705e-10,6.674847160992417e-10
0.458257569495584,3.4790581522637954e-10,1.2260477980922407e-10,6.881053779564434e-10
0.469041575982343,3.469866851835232e-10,1.1175611999843749e-10,7.120188060280581e-10
0.47958315233127197,3.4912991756731095e-10,1.0442716334753543e-10,7.371809330287714e-10
0.4898979485566356,3.5407350014851426e-10,9.929104495549637e-11,7.655842154615213e-10
0.5,3.612051203021512e-10,9.491719220021955e-11,7.990938904478362e-10
0.5099019513592785,3.720450406457608e-10,9.34437612810685e-11,8.358058445562108e-10
0.5196152422706632,3.8579246405051705e-10,9.307864042743498e-11,8.782612878617329e-10
0.5291502622129182,4.022679134454108e-10,9.33015970175279e-11,9.274436926754355e-10
0.5385164807134504,4.223455618590524e-10,9.5134925339087e-11,9.827210541041652e-10
0.5477225575051661,4.46162017766656e-10,9.829697004894286e-11,1.045268497360068e-09
0.5567764362830022,4.739576061416136e-10,1.0279071530916199e-10,1.1157309644946506e-09
0.565685424949238,5.05559592464591e-10,1.0812816264458245e-10,1.1951426676189064e-09
0.5744562646538028,5.413111495403339e-10,1.1424194238507343e-10,1.284777037962386e-09
0.5830951894845301,5.816065333169419e-10,1.2122214516837446e-10,1.3855477814011663e-09
0.5916079783099616,6.267790156033427e-10,1.2913215346658184e-10,1.498268785257244e-09
0.6,6.774062386538091e-10,1.3810149708276278e-10,1.6242833385698451e-09
0.6082762530298219,7.340141666137996e-10,1.4823468363697041e-10,1.7648590007961478e-09
0.6164414002968976,7.970095951794995e-10,1.5959111225121052e-10,1.9210495392640774e-09
0.6244997998398398,8.6741322704442e-10,1.7263302517188623e-10,2.0944142618791624e-09
0.6324555320336759,9.464198513762495e-10,1.880553108311372e-10,2.28623109582532e-09
0.6403124237432849,1.0349691795280162e-09,2.0623078368646586e-10,2.498113973734533e-09
0.648074069840786,1.1338430284853946e-09,2.271934998582403e-10,2.7323862485950072e-09
0.6557438524302001,1.2438290965613103e-09,2.5089804929191637e-10,2.9916700292484504e-09
0.6633249580710799,1.3661965581232722e-09,2.779579706660003e-10,3.277805346872974e-09
0.6708203932499369,1.5024273416850106e-09,3.089748650504124e-10,3.5933591938687738e-09
0.6782329983125268,1.6537638411098946e-09,3.439801716136019e-10,3.942117983654107e-09
0.6855654600401044,1.8226305899949646e-09,3.84481942011278e-10,4.326527516799576e-09
0.6928203230275509,2.0107992425648927e-09,4.3102012220882085e-10,4.750359017261497e-09
0.7,2.219714112165908e-09,4.835200956194382e-10,5.218414421362974e-09
0.7071067811865476,2.451362827309549e-09,5.425813755315076e-10,5.734896979385053e-09
0.714142842854285,2.7081357855630514e-09,6.08937091802443e-10,6.304813097528259e-09
0.7211102550927979,2.9931484538573207e-09,6.835711536261867e-10,6.934584849434407e-09
0.7280109889280518,3.3096427111843667e-09,7.674945184906671e-10,7.630947934980598e-09
0.7348469228349535,3.6611466797514757e-09,8.61803148756219e-10,8.401250616016864e-09
0.7416198487095663,4.051514869155161e-09,9.676903455122744e-10,9.253535861810005e-09
0.7483314773547883,4.484552918182321e-09,1.0863095845738056e-09,1.0195829107227965e-08
0.754983443527075,4.965713273991281e-09,1.2193782807384115e-09,1.1239400146063117e-08
0.7615773105863908,5.501195364106255e-09,1.3688528170804468e-09,1.239705792459467e-08
0.7681145747868608,6.097851312385066e-09,1.5368910450808448e-09,1.3682981712307374e-08
0.7745966692414834,6.762428748660339e-09,1.7255820664316097e-09,1.5111256209723125e-08
0.7810249675906654,7.501653741964585e-09,1.93698000805207e-09,1.669600981601606e-08
0.7874007874011811,8.326427551369728e-09,2.1745398872683423e-09,1.8459721861741712e-08
0.7937253933193772,9.249896282006443e-09,2.442456108194935e-09,2.042942829674024e-08
0.8,1.028427655817277e-08,2.7445398184203627e-09,2.263053539117565e-08
0.806225774829855,1.1440242466900523e-08,3.084003948279624e-09,2.5085595730688515e-08
0.812403840463596,1.2738846302741433e-08,3.4675901716789406e-09,2.7837837207215958e-08
0.8185352771872451,1.4207134757554497e-08,3.904037779381678e-09,3.0942594377846724e-08
0.8246211251235321,1.5830458425154818e-08,4.387337249000606e-09,3.437364997455493e-08
0.8306623862918076,1.777525980871539e-08,4.974809284320117e-09,3.846127102000466e-08
0.8366600265340756,1.971409149157071e-08,5.550314192520692e-09,4.2565188445755567e-08
