m_phi,width_central,width_lower,width_upper
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.1414213562373095,0.0,0.0,0.0
0.17320508075688773,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.22360679774997896,0.0,0.0,0.0
0.2449489742783178,0.0,0.0,0.0
0.2645751311064591,0.0,0.0,0.0
0.282842712474619,1.0733687362086091e-09,9.334039429723307e-10,1.223107444499158e-09
0.3,1.8496173269213154e-09,1.6079023833525259e-09,2.1082512418175377e-09
0.31622776601683794,2.648325835405469e-09,2.303594832367213e-09,3.0170846463037644e-09
0.33166247903553997,3.500580608690031e-09,3.0446806425525497e-09,3.9882741854345005e-09
0.34641016151377546,4.416165047494397e-09,3.8395655235609274e-09,5.033084860415177e-09
0.36055512754639896,5.400733520913436e-09,4.692693089723032e-09,6.158503298095669e-09
0.37416573867739417,6.4509596624440585e-09,5.600704157491426e-09,7.361276273367598e-09
0.3872983346207417,7.563266525405875e-09,6.560009756099164e-09,8.637880470392125e-09
0.4,8.732024337607472e-09,7.56521932917998e-09,9.982474352352195e-09
0.41231056256176607,9.951156276606005e-09,8.610557590146095e-09,1.1388704774248679e-08
0.4242640687119285,1.1211684937701921e-08,9.68773469740258e-09,1.2846907152946649e-08
0.43588989435406733,1.2507454877662775e-08,1.0790896287217883e-08,1.4350656895058638e-08
0.4472135954999579,1.3830584841860883e-08,1.1912707594815207e-08,1.5891542900089834e-08
0.458257569495584,1.5173547571807566e-08,1.3046144792364965e-08,1.7461557745948137e-08
0.469041575982343,1.653045397221604e-08,1.4185606730706265e-08,1.9054567126308992e-08
0.47958315233127197,1.789265793085228e-08,1.5323181473959187e-08,2.066119953600965e-08
0.4898979485566356,1.9255822090821093e-08,1.6454615222558394e-08,2.2277100972557463e-08
0.5,2.0615138202913016e-08,1.757530214994213e-08,2.3897319879389074e-08
0.5099019513592785,2.1965305153376487e-08,1.8680294682517983e-08,2.5516247824055297e-08
0.5196152422706632,2.3303162944847365e-08,1.9766364632863396e-08,2.7130888570871597e-08
0.5291502622129182,2.4625665545311782e-08,2.083048806261167e-08,2.8738260129637932e-08
0.5385164807134504,2.593018033538834e-08,2.1870060753757073e-08,3.033578795509162e-08
0.5477225575051661,2.7214734814765145e-08,2.2882897584572245e-08,3.19218396841407e-08
0.5567764362830022,2.8478578288775254e-08,2.3867979947456802e-08,3.349606118071177e-08
0.565685424949238,2.9722188936761606e-08,2.482542068967686e-08,3.505943191642789e-08
0.5744562646538028,3.094351098258528e-08,2.5752927245839523e-08,3.661029484781151e-08
0.5830951894845301,3.214277754892068e-08,2.665028273008372e-08,3.8149510090720276e-08
0.5916079783099616,3.332246401557763e-08,2.7519266543823377e-08,3.9680445959080975e-08
0.6,3.4480965546225986e-08,2.8357977834370666e-08,4.120199629263253e-08
0.6082762530298219,3.561926770242891e-08,2.9166803725324073e-08,4.2715975930182657e-08
0.6164414002968976,3.674173021444551e-08,2.994913593137134e-08,4.422796704203541e-08
0.6244997998398398,3.78468727210832e-08,3.0703068975779066e-08,4.573718696905655e-08
0.6324555320336759,3.893560291315657e-08,3.142879538352182e-08,4.7245564091523894e-08
0.6403124237432849,4.0011401190255696e-08,3.212870288209388e-08,4.875802289201972e-08
0.648074069840786,4.107469009843945e-08,3.2802521754932046e-08,5.027603006820326e-08
0.6557438524302001,4.2126358738643115e-08,3.345034984508914e-08,5.180165398696153e-08
0.6633249580710799,4.316998964302788e-08,3.407464013131582e-08,5.3340030343897365e-08
0.6708203932499369,4.420698588808917e-08,3.4675786578376315e-08,5.4894049309722495e-08
0.6782329983125268,4.5237564968670384e-08,3.5253023388611075e-08,5.64654512567526e-08
0.6855654600401044,4.626412487702793e-08,3.5807423519818505e-08,5.805856128597726e-08
0.6928203230275509,4.728861660329558e-08,3.633965722065501e-08,5.967725511665725e-08
0.7,4.831203431603807e-08,3.6849578855679016e-08,6.132434768951924e-08
0.7071067811865476,4.9337287899397314e-08,3.7338686719121284e-08,6.3004896289417e-08
0.714142842854285,5.0366601834827856e-08,3.780766665366142e-08,6.472351088193096e-08
0.7211102550927979,5.140037805106661e-08,3.825525979912199e-08,6.648327607497681e-08
0.7280109889280518,5.244040582283372e-08,3.868140658290103e-08,6.828893321227877e-08
0.7348469228349535,5.3488700937188196e-08,3.90861995357788e-08,7.014562170301493e-08
0.7416198487095663,5.454753110971412e-08,3.9469883713382015e-08,7.20589430797555e-08
0.7483314773547883,5.56206854876819e-08,3.983410089234283e-08,7.403620135626906e-08
0.754983443527075,5.670932021141046e-08,4.017746058491166e-08,7.608285922787567e-08
0.7615773105863908,5.781457289495542e-08,4.0498369508138954e-08,7.820476888103275e-08
0.7681145747868608,5.893790200933389e-08,4.0795413154243725e-08,8.040845535955908e-08
0.7745966692414834,6.008361301245543e-08,4.106971489829266e-08,8.270371475010284e-08
0.7810249675906654,6.125670821256161e-08,4.132322646838194e-08,8.510096685159538e-08
0.7874007874011811,6.24588755000577e-08,4.155320471366113e-08,8.760975039743728e-08
0.7937253933193772,6.369031023457023e-08,4.175513893442802e-08,9.023898401475063e-08
0.8,6.49569309390331e-08,4.192998249785599e-08,9.300357422731551e-08
0.806225774829855,6.626976596711229e-08,4.208370271015596e-08,9.592348501832089e-08
0.812403840463596,6.762954807677876e-08,4.220978424854368e-08,9.901307737837278e-08
0.8185352771872451,6.903368920101452e-08,4.2297651057694634e-08,1.0228568373020897e-07
0.8246211251235321,7.054765870396025e-08,4.240582082601455e-08,1.0581322503420723e-07
0.8306623862918076,7.198735829362038e-08,4.233419690121045e-08,1.0946598583863882e-07
0.8366600265340756,7.387249555829997e-08,4.259650223633365e-08,1.137043132614744e-07
