m_phi,width_central,width_lower,width_upper
0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.1414213562373095,0.0,0.0,0.0
0.17320508075688773,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.22360679774997896,0.0,0.0,0.0
0.2449489742783178,0.0,0.0,0.0
0.2645751311064591,0.0,0.0,0.0
0.282842712474619,1.4375773013271884e-09,1.3032992329128e-09,1.5784377280828057e-09
0.3,2.484068031665358e-09,2.2529240456642825e-09,2.7264975300948805e-09
0.31622776601683794,3.5687319544747768e-09,3.2371979018635425e-09,3.916425461025476e-09
0.33166247903553997,4.730248338665005e-09,4.289005060714862e-09,5.193091216647449e-09
0.34641016151377546,5.981926534244465e-09,5.419721573446645e-09,6.571870184544213e-09
0.36055512754639896,7.33134967156184e-09,6.635282018488569e-09,8.062129445728562e-09
0.37416573867739417,8.774027198139661e-09,7.930673508334048e-09,9.659985616358859e-09
0.3872983346207417,1.0305128838145541e-08,9.300562248764116e-09,1.1361201760744982e-08
0.4,1.1917024287613613e-08,1.0737063649317584e-08,1.3158486086759873e-08
0.41231056256176607,1.3601470354897246e-08,1.2231759667562155e-08,1.5043855956525262e-08
0.4242640687119285,1.5346234485059478e-08,1.377266202463827e-08,1.700490428688404e-08
0.43588989435406733,1.7142908973969788e-08,1.5351243752904106e-08,1.9033438376014396e-08
0.4472135954999579,1.8980705519903005e-08,1.695689170121863e-08,2.1118580243103654e-08
0.458257569495584,2.0849294474908247e-08,1.857944846872161e-08,2.324992011887304e-08
0.469041575982343,2.2740577651991947e-08,2.0210804391209458e-08,2.541948028507142e-08
0.47958315233127197,2.464265103203856e-08,2.183959651934287e-08,2.761489423975338e-08
0.4898979485566356,2.6549511242894065e-08,2.3459671034498624e-08,2.9830441185211034e-08
0.5,2.845450577193705e-08,2.5064415089878403e-08,3.2059553450042426e-08
0.5099019513592785,3.03502931215218e-08,2.6646769274427623e-08,3.429471705225864e-08
0.5196152422706632,3.2232472623269155e-08,2.8202113187972542e-08,3.65319147092967e-08
0.5291502622129182,3.4096803979325767e-08,2.9726170464263846e-08,3.8767092685925966e-08
0.5385164807134504,3.5939613656053344e-08,3.121529565828023e-08,4.099669755371795e-08
0.5477225575051661,3.775814644082137e-08,3.266641494838916e-08,4.321849505666702e-08
0.5567764362830022,3.955134314813921e-08,3.407816951986891e-08,4.543192303843426e-08
0.565685424949238,4.1319852691185107e-08,3.5450844131040173e-08,4.763819593659127e-08
0.5744562646538028,4.3060818763609975e-08,3.67812551052962e-08,4.9835035029573014e-08
0.5830951894845301,4.477456649837692e-08,3.806922311917229e-08,5.202352950938462e-08
0.5916079783099616,4.6464540526253006e-08,3.931745408272631e-08,5.42081367717545e-08
0.6,4.8128544539055626e-08,4.0523344774796736e-08,5.6387378119742654e-08
0.6082762530298219,4.976798605006261e-08,4.168759518988199e-08,5.856370383418108e-08
0.6164414002968976,5.1388982577367116e-08,4.2815218082696634e-08,6.074468987001016e-08
0.6244997998398398,5.2989538953244816e-08,4.390363368380754e-08,6.292933262020583e-08
0.6324555320336759,5.4570996539108894e-08,4.4953278021222624e-08,6.512032176968585e-08
0.6403124237432849,5.6138294061303014e-08,4.5967750469631215e-08,6.732442701267787e-08
0.648074069840786,5.769213701092783e-08,4.694681929559747e-08,6.954380997264527e-08
0.6557438524302001,5.9233897395563655e-08,4.789078264797937e-08,7.178148660981266e-08
0.6633249580710799,6.076872555014881e-08,4.8803310161808164e-08,7.404469937923698e-08
0.6708203932499369,6.229874798604996e-08,4.968514136503713e-08,7.633765734379922e-08
0.6782329983125268,6.382445369004249e-08,5.0535373659067607e-08,7.866302785012925e-08
0.6855654600401044,6.534939490568716e-08,5.135575462305185e-08,8.102703053242801e-08
0.6928203230275509,6.687653435247503e-08,5.2147438887084924e-08,8.343537248954848e-08
0.7,6.840753733350735e-08,5.291038305235884e-08,8.589244063465507e-08
0.7071067811865476,6.994677536032496e-08,5.3646895638086384e-08,8.840575844633316e-08
0.714142842854285,7.149768376845341e-08,5.435816285340772e-08,9.098225258981345e-08
0.7211102550927979,7.306116243346034e-08,5.504267047181681e-08,9.362671268094725e-08
0.7280109889280518,7.464007588479093e-08,5.570062837531218e-08,9.634624435244226e-08
0.7348469228349535,7.62376766257866e-08,5.633242550654265e-08,9.914871643435073e-08
0.7416198487095663,7.785764533637546e-08,5.6938636435903584e-08,1.0204285674101857e-07
0.7483314773547883,7.950577676251338e-08,5.752185136547748e-08,1.0503966904380346e-07
0.754983443527075,8.118434873921283e-08,5.808039408098757e-08,1.0814798092688375e-07
0.7615773105863908,8.28956911897241e-08,5.8612320709251284e-08,1.1137732886209034e-07
0.7681145747868608,8.464265741221996e-08,5.911595306272673e-08,1.1473835104552236e-07
0.7745966692414834,8.643194475114044e-08,5.959329433234661e-08,1.1824577106875903e-07
0.7810249675906654,8.827123455551307e-08,6.004750527268914e-08,1.2191520712576684e-07
0.7874007874011811,9.016406992143383e-08,6.047513403495238e-08,1.2576224231282315e-07
0.7937253933193772,9.211206302877407e-08,6.087024872210746e-08,1.2980197877224874e-07
0.8,9.412478430209295e-08,6.12347538763659e-08,1.3405753703906123e-07
0.806225774829855,9.621891649769197e-08,6.15776845833105e-08,1.3855887277903206e-07
0.812403840463596,9.839745289906114e-08,6.189052993557184e-08,1.4332985207563466e-07
0.8185352771872451,1.0065906924936609e-07,6.215911119442457e-08,1.483936618198951e-07
0.8246211251235321,1.0309631220319878e-07,6.246657018445049e-08,1.5385155676684468e-07
0.8306623862918076,1.0545910847728894e-07,6.253263578981952e-08,1.5953961238626477e-07
0.8366600265340756,1.0846687385788682e-07,6.308117747035816e-08,1.6607786743283874e-07
